param1,param2
1.56731,0.38478
1.27557,0.55747
1.51309,0.40494
1.4158,0.38124
1.37603,0.48794
1.49266,0.34225
1.38146,0.45059
1.49772,0.41738
1.3635,0.43613
1.49659,0.42166
1.40379,0.41469
1.42765,0.38474
1.32746,0.41522
1.59194,0.38463
1.38785,0.41233
1.33698,0.35472
1.13661,0.43315
1.20181,0.46448
1.4677,0.472
1.45861,0.34183
1.26738,0.52661
1.51722,0.48231
1.50558,0.57476
1.46042,0.39721
1.33537,0.51079
1.27201,0.39054
1.62013,0.42936
1.24018,0.50764
1.464,0.39526
1.41457,0.43739
1.3306,0.38028
1.44942,0.61242
1.45606,0.47095
1.57016,0.4347
1.42865,0.58501
0.99506,0.65198
1.3916,0.34265
1.38596,0.55994
1.41602,0.30248
1.71085,0.50164
1.43087,0.54327
1.17089,0.45326
1.5858,0.35865
1.40015,0.52006
1.41064,0.49409
1.52169,0.47104
1.3995,0.53146
1.51932,0.43338
1.505,0.38134
1.39379,0.47277
1.44225,0.41736
1.43226,0.32512
1.50071,0.5026
1.53681,0.60114
1.57152,0.49759
1.33831,0.69386
1.32757,0.35517
1.29481,0.36221
1.66735,0.57507
1.10065,0.50301
1.52863,0.40613
1.24061,0.48672
1.46302,0.44266
1.4768,0.49309
1.40235,0.35864
1.34289,0.44751
1.31822,0.39548
1.39144,0.45842
1.32064,0.51361
1.43407,0.39984
1.39244,0.414
1.37803,0.44832
1.39997,0.39286
1.44903,0.29679
1.28664,0.40255
1.42807,0.48595
1.26413,0.45239
1.42769,0.47151
1.39624,0.35012
1.33502,0.4331
1.50266,0.41477
1.29103,0.45526
1.44724,0.38405
1.48075,0.61106
1.30463,0.39844
1.44182,0.48688
1.26953,0.60537
1.20109,0.67546
1.30461,0.36348
1.27832,0.37014
1.28885,0.58889
1.14764,0.59996
1.54324,0.35134
1.22424,0.51368
1.43083,0.31629
1.44722,0.33803
1.32456,0.57747
1.55353,0.47143
1.16178,0.44612
1.47358,0.40115
1.36565,0.4487
1.38066,0.51379
1.3922,0.37969
1.36555,0.44469
1.3313,0.42103
1.24635,0.4243
1.52256,0.48257
1.21918,0.47926
1.54383,0.64085
1.71645,0.49258
1.33509,0.36765
1.30203,0.60879
1.31934,0.40995
1.5701,0.3546
1.26065,0.47016
1.46046,0.51876
1.5216,0.49238
1.45122,0.49193
1.50188,0.49753
1.36818,0.37696
1.41094,0.48495
1.43797,0.37101
1.46104,0.44669
1.46132,0.38123
1.3826,0.32761
1.42648,0.41688
1.35561,0.45375
1.23552,0.56304
1.49183,0.39868
1.41868,0.42078
1.44493,0.49108
1.40043,0.30993
1.25514,0.30419
1.38237,0.63885
1.47137,0.46674
1.48838,0.42785
1.35068,0.4296
1.42695,0.45555
1.37129,0.38654
1.49556,0.43043
1.40309,0.37383
1.41296,0.49614
1.36923,0.66538
1.42456,0.30819
1.28814,0.38443
1.53402,0.53869
1.34329,0.47464
1.46475,0.40091
1.30295,0.49755
1.54011,0.39037
1.41631,0.38384
1.52321,0.43695
1.38575,0.37075
1.41949,0.43416
1.50164,0.40606
