param1,param2
3.13491,0.74764
6.40728,1.18547
4.33126,0.94004
3.44892,0.76821
6.21411,1.28015
3.8023,0.76104
4.49711,1.08779
6.08634,1.24914
4.90268,1.10267
4.3096,0.75495
5.81886,1.448
2.91938,0.57556
5.94804,1.2602
6.4416,1.61897
2.516,0.43251
4.90429,1.11831
3.17239,0.68592
7.94303,1.56376
5.08731,1.03648
4.04538,1.02031
4.90437,0.90186
6.39236,1.34453
2.93606,0.62585
5.00625,1.08842
2.31067,0.45535
5.70147,1.17035
2.48876,0.46522
2.26208,0.43782
4.94753,1.00496
2.0708,0.52843
7.08723,1.53238
6.56383,1.24135
5.84766,1.08642
6.9675,1.52578
2.82677,0.59211
6.2666,1.30595
4.29047,0.88679
4.47433,1.05403
4.71789,0.92158
4.04758,0.92026
4.43661,0.9422
5.60161,1.24807
3.10415,0.63548
5.38434,1.36796
2.53262,0.43177
4.68015,1.00059
5.44215,1.04478
2.75007,0.69305
4.44581,0.80441
2.66791,0.52794
7.53254,1.82407
3.04118,0.47437
2.59813,0.43745
2.937,0.4828
4.43016,1.18208
4.65681,0.80452
7.0345,1.49296
6.93442,1.37504
4.1184,0.85362
2.99027,0.68724
5.02464,1.13886
7.67982,1.58178
2.89893,0.63263
5.63307,1.13752
3.32664,0.67442
5.77354,1.31793
5.16541,1.03171
2.87783,0.4938
1.97608,0.34486
5.70866,1.4429
3.68575,0.62871
4.11483,0.74025
5.47846,1.32605
5.61045,1.03527
5.46963,1.00111
2.43485,0.46794
3.66894,0.82698
4.72071,0.98019
2.51334,0.6155
2.71114,0.35871
2.4336,0.32763
5.20494,0.98162
3.37508,0.74004
5.39641,0.97203
4.9627,1.00392
4.92971,1.03947
2.31028,0.5005
2.94926,0.765
1.90994,0.39109
2.82539,0.59768
7.71533,1.70707
3.76202,0.70321
5.65343,1.28741
4.26342,0.96822
3.31551,0.70935
9.2708,2.10829
1.79714,0.40752
2.14852,0.43152
3.75775,0.77761
5.53348,1.23948
3.24098,0.70264
7.24293,1.49173
8.69104,1.88307
4.23802,0.79872
8.0219,1.64832
3.11544,0.77922
2.33367,0.43089
2.91195,0.52446
4.67985,0.88352
6.0892,1.31995
3.3444,0.69964
7.57423,1.59324
3.31787,0.70767
3.13208,0.42693
3.14685,0.64953
2.09102,0.37186
3.97079,0.70606
2.66573,0.40762
2.22169,0.42038
1.45398,0.19901
3.89179,0.66277
2.89384,0.53411
4.03514,0.75836
3.55991,0.90584
4.94916,1.17659
3.28778,0.68791
2.44044,0.61783
3.46155,0.75116
3.49659,0.79396
2.99643,0.60318
5.11498,1.32322
4.81486,0.93348
4.83211,0.99328
4.24094,0.93839
7.18399,1.56772
4.10557,0.83436
7.7089,1.52565
3.05531,0.77412
4.11716,0.78158
5.50158,1.0518
4.50725,0.95448
5.17612,0.77316
2.31051,0.53985
3.69716,0.88488
3.15586,0.63031
4.8486,1.16459
7.75165,1.4097
5.14114,0.92078
5.57298,1.26372
3.88546,0.74745
4.14806,0.79612
3.73476,0.75657
4.04269,0.9769
3.94249,0.91733
4.03507,0.85669
3.63399,0.76444
5.41984,1.11292
7.30251,1.49069
5.47636,1.18828
4.93935,1.139
3.38627,0.6171
5.29797,0.99158
3.74091,0.78265
5.52668,0.95605
3.54781,0.66722
6.45014,1.4754
3.89653,0.75651
3.71471,0.69606
3.79486,0.59076
6.16613,1.74869
1.29885,0.17144
4.04745,0.60646
9.78758,2.16545
2.33212,0.51834
5.04745,1.17864
3.20597,0.68313
5.68657,1.08535
5.70325,1.21839
3.36013,0.77173
3.50128,0.53154
7.61441,1.4984
2.69969,0.69834
2.80408,0.59243
4.34245,1.06301
3.92607,0.80136
5.33216,1.22046
4.38778,0.91295
4.15424,0.81043
4.17868,0.83779
2.80954,0.48006
5.93887,1.29663
5.83938,1.09166
8.41781,1.66765
3.00259,0.628
3.50373,0.8756
3.35098,0.64751
3.51534,0.70844
3.42479,0.78841
3.86195,0.82989
5.11142,0.84516
4.20475,1.1666
3.16376,0.50995
4.50488,1.22524
3.06145,0.4475
5.10911,1.44367
3.30678,0.6884
3.53037,0.51421
2.78802,0.49505
5.73215,1.17741
3.91835,0.91071
4.45634,0.91746
6.1189,1.26993
5.21842,1.21365
3.60412,0.56332
3.45914,0.55572
2.2517,0.3675
5.97744,1.47589
7.17028,1.77922
3.01251,0.57456
4.06965,0.84819
4.64761,0.99625
8.06276,1.66158
4.5073,0.97676
5.69778,1.13246
2.96822,0.65161
3.10621,0.72595
6.05207,1.1225
3.56882,0.62046
4.96695,1.33646
3.08795,0.50464
7.76387,1.82845
2.80339,0.609
4.85294,1.12743
6.62956,1.44964
4.00124,0.83192
3.30418,0.6897
3.34726,0.80442
1.97509,0.461
4.21601,0.99753
5.56102,1.14764
5.50931,1.02177
4.01993,0.77428
1.84302,0.41818
9.65845,2.30294
3.429,0.84898
3.69829,0.89877
3.39499,0.64406
2.95231,0.52864
5.50639,1.35249
9.61499,1.97933
2.77491,0.67113
4.21331,0.85476
4.81147,0.97736
5.47443,1.27299
3.14348,0.64684
4.64013,0.93058
5.60513,1.20796
3.46548,0.68223
6.14706,1.33788
6.09778,1.32316
5.18667,1.06886
5.87312,1.1114
3.21813,0.73744
5.29545,1.16382
5.85412,1.10448
3.25981,0.82393
3.45693,0.78327
10.2145,2.03012
2.67019,0.64674
5.85576,1.37972
3.36819,0.6596
7.3418,1.64822
5.98481,1.03253
1.61682,0.30466
4.55909,0.69356
4.96645,0.80628
2.3541,0.52264
3.50284,0.84168
4.85076,1.0823
4.3761,0.85563
3.84575,0.84614
4.28661,0.80772
3.83642,0.77483
6.04231,1.2816
4.57526,1.10802
5.85189,1.1889
4.50387,0.98788
6.42573,1.45319
2.42479,0.48891
5.0343,0.92475
3.72895,0.85879
3.92737,0.79279
3.53054,0.77239
4.76494,0.88615
6.57783,1.50266
3.47288,0.74826
3.40251,0.81154
6.61163,1.32548
7.63598,1.5065
4.14087,0.68761
5.58138,1.27756
4.1345,0.91664
3.92244,0.70551
3.1154,0.54123
7.31975,1.71461
4.64873,0.83524
4.56869,0.92836
4.70317,0.94952
4.99782,1.22216
3.52655,0.69216
4.87272,0.9552
3.70715,0.75436
4.18914,0.98051
4.26667,0.88233
4.61393,1.11943
5.2269,0.98153
4.58139,0.73662
4.7926,0.83365
4.94735,0.86774
4.75818,1.04338
3.94789,0.82668
5.36816,1.13431
4.95356,1.08333
5.08492,0.97745
4.6569,1.1689
5.13354,0.99512
6.66988,1.43626
9.17894,1.95305
5.81943,1.15055
4.51319,0.91683
5.9291,1.42148
3.40694,0.63227
6.17769,1.34515
3.07149,0.62527
5.00039,1.08764
3.36901,0.6214
7.08838,1.60226
19.1958,4.05799
4.96091,0.79608
2.06991,0.4795
7.3962,1.51755
8.14617,1.49717
3.4035,0.85442
5.95422,1.01726
4.99403,0.89221
8.79951,1.84763
2.52269,0.52765
4.33082,0.97762
4.03107,0.84
4.69168,1.14777
2.61004,0.45923
6.73595,1.70779
