param1,param2
1.6277,5.27182
1.42559,5.60254
2.34204,5.0188
2.59182,5.7799
1.61114,5.63926
1.95075,5.98534
1.97642,5.49389
1.85791,5.1616
2.30419,5.24585
1.61388,5.5045
1.83712,7.27344
1.71084,4.11025
1.97714,5.87568
1.74754,5.27333
2.30344,5.71953
1.86883,5.96398
1.44433,5.60512
2.733,5.94319
1.44864,4.92707
2.23068,6.4078
2.06183,4.89996
1.55864,5.69085
1.65247,7.09263
1.50477,6.06913
2.35209,5.46067
1.67946,5.09482
2.10798,5.49263
1.8662,5.30063
2.24837,5.3204
2.08455,6.00339
2.11361,6.04488
2.33561,6.14771
2.01539,5.60367
2.06421,5.35692
2.15585,5.35013
1.75754,5.57592
2.36758,5.4286
1.81562,5.18002
2.29368,5.56778
1.79327,5.20179
1.82703,4.55794
2.07891,6.63155
1.64764,4.40527
1.6106,4.68652
2.18804,5.07969
1.85819,5.62629
1.34664,5.74664
2.43405,5.85143
1.50619,4.6159
2.60129,5.90071
1.19318,5.48941
2.75282,4.90701
1.10788,6.92326
0.97719,5.60918
1.05162,5.32277
1.80698,6.30558
2.08729,5.22107
1.82447,5.33418
1.60022,6.84138
2.5868,5.24047
2.53119,5.47402
2.10329,5.38504
1.83157,4.99694
1.91035,5.28918
1.75662,4.38201
2.00943,6.67288
2.05573,5.91162
1.96367,5.50661
2.30431,5.86073
1.80745,5.76208
1.92489,5.68931
1.96648,5.6259
1.66367,5.28462
1.74816,4.63752
2.0286,5.88141
1.92287,5.0118
2.34403,5.85489
1.60547,5.20794
1.39422,5.62407
1.98104,5.81847
1.86313,5.56403
2.06467,5.11168
1.83832,7.04879
2.01486,4.30527
1.74253,7.03968
2.01886,4.54375
1.80145,6.25335
2.09731,4.78823
1.84524,6.08013
1.57154,5.60275
2.21664,5.7915
1.547,5.40345
2.5889,5.93282
1.875,4.99905
2.19591,5.29107
1.86309,5.74034
2.1989,5.55601
1.4734,4.10558
2.43267,6.85604
1.44198,4.12099
2.04342,5.12953
1.77998,5.82561
1.75992,6.24273
1.70696,5.71278
2.40055,5.13084
1.66341,4.75199
2.07058,6.05462
1.89075,4.87354
1.78471,4.57759
1.90466,5.1623
2.05347,5.88894
1.8884,4.87888
2.14206,6.11017
1.57708,4.59488
2.13615,5.84391
1.88725,5.07937
2.0815,5.37496
1.66633,4.97169
2.48179,5.70366
1.54311,4.85738
1.8746,4.95712
1.98537,5.80294
1.51062,6.63635
