param1,param2
3.09855,0.59688
3.30224,0.69115
3.25532,0.63677
2.44895,0.54631
5.49891,1.06354
3.47673,0.74449
3.25402,0.60216
2.57838,0.40345
3.71465,0.83174
3.25579,0.689
4.25763,0.99827
5.00246,1.06128
2.32583,0.52276
2.69469,0.57987
3.71875,0.73092
3.34849,0.8277
5.0691,1.03127
4.59225,0.78411
2.21033,0.49959
3.13981,0.5589
1.36972,0.21766
3.95659,0.74952
2.7511,0.60684
6.44658,1.4779
1.95802,0.39443
4.83437,1.05167
5.35998,1.11909
1.6298,0.46894
2.33369,0.48921
5.19999,1.06306
2.36885,0.51556
4.12544,0.88676
2.74948,0.58196
2.80125,0.52744
2.53919,0.63009
1.76937,0.31188
3.65498,0.72835
3.8966,0.95184
1.94594,0.35077
2.29666,0.58339
2.8883,0.67867
3.01062,0.52057
3.0079,0.61214
3.73551,0.8098
3.29821,0.67628
2.90108,0.60332
4.51957,0.97101
3.19351,0.70787
4.58136,0.9581
2.47293,0.5487
2.32152,0.46062
2.24072,0.525
2.84168,0.58923
4.06574,0.84633
1.70867,0.41435
5.17955,1.09633
3.23959,0.56314
3.59085,0.74352
2.56939,0.52474
2.38477,0.42828
5.60168,1.14453
1.78469,0.34014
4.58462,1.14094
1.95538,0.33728
2.50316,0.40924
5.30687,1.04396
3.76938,0.81942
4.05473,0.87945
3.61092,0.67855
2.80782,0.67585
2.55064,0.43233
2.94674,0.56139
3.3687,0.54588
4.17432,0.89364
3.44173,0.74422
4.01026,0.78682
2.52395,0.64739
4.64227,0.88401
3.70663,0.88157
3.13126,0.58152
2.86863,0.6332
3.19075,0.58048
2.39957,0.44928
3.65005,0.80925
2.38238,0.48248
2.35001,0.47025
2.93589,0.62957
3.60237,0.80064
2.13442,0.42391
7.91637,1.66762
1.74648,0.39167
5.18723,0.79345
4.79427,1.05168
3.26296,0.76376
1.23672,0.21505
1.78377,0.27691
3.2678,0.89642
3.52601,0.6049
1.94455,0.34637
4.83221,1.01941
2.54239,0.56556
2.07173,0.42791
3.75399,0.86133
2.55673,0.45138
2.26196,0.42809
4.23236,0.92034
2.49188,0.48676
2.75454,0.47304
4.3445,0.78458
1.71648,0.38125
2.37815,0.40099
2.45265,0.4555
4.66957,0.9904
5.03624,1.08748
2.38452,0.51479
4.39953,0.94223
2.47855,0.51115
2.81443,0.52935
3.05485,0.5047
3.21952,0.60756
3.22332,0.69003
3.98159,0.86104
3.12407,0.60316
2.86808,0.54359
2.71012,0.51089
2.49753,0.4629
3.62495,0.74714
2.81541,0.55335
4.19568,0.84179
3.26164,0.7483
3.55155,0.73031
2.71554,0.51917
2.94976,0.7305
3.38256,0.67319
2.46171,0.57308
4.26214,0.85969
2.94102,0.64877
3.616,0.78565
3.06097,0.63475
2.74197,0.65522
3.6926,0.8524
3.31637,0.69608
3.22987,0.71398
2.44025,0.51089
3.77289,0.84232
2.2238,0.56082
3.47805,0.60554
2.02771,0.37768
3.74832,0.678
2.25679,0.43931
3.35462,0.60492
2.71994,0.51778
2.61023,0.48418
3.39939,0.73819
3.34847,0.75796
4.26708,0.80697
2.78351,0.55577
4.38785,0.88492
2.08943,0.46274
1.88177,0.45073
4.04391,0.72883
2.27739,0.52661
3.48239,0.59184
2.4412,0.50356
4.0226,0.73741
3.27167,0.74421
2.97251,0.68306
3.26941,0.7525
5.26709,1.13615
2.71186,0.55087
2.94095,0.74353
3.45725,0.7887
3.81773,0.83807
3.27128,0.64175
3.15928,0.71128
3.84047,0.83187
3.83499,0.90006
3.57507,0.61205
2.91431,0.47819
2.0867,0.34728
2.21194,0.37224
2.0447,0.44336
2.78198,0.49927
3.00283,0.5798
4.0321,0.84499
5.24366,1.13008
3.15432,0.7231
3.49123,0.8566
3.27965,0.86697
4.37738,0.79594
2.76866,0.56716
3.1813,0.63579
3.41628,0.73452
4.91466,0.91343
4.47091,0.94373
3.79583,0.82678
4.72541,0.95603
2.60453,0.57624
4.21545,0.86042
2.49879,0.47811
2.4014,0.49881
4.71936,0.96463
3.14721,0.7395
3.96593,0.75069
3.85437,0.87049
3.28531,0.75734
2.31951,0.42959
3.77805,0.91994
3.51201,0.81997
2.55619,0.48624
4.05052,0.95753
3.61977,0.99459
3.44208,0.85145
3.60165,0.67215
3.32506,0.78406
5.05287,1.04631
2.2087,0.51896
1.71908,0.27424
2.22657,0.37811
2.77936,0.44884
3.36593,0.7215
2.29938,0.44064
2.66303,0.57183
3.14423,0.58422
2.74997,0.63727
4.45723,0.96456
3.11284,0.64903
3.73088,0.73453
2.8527,0.69768
4.94594,1.04419
4.46624,0.95906
2.92735,0.63408
3.3022,0.65212
4.44335,1.02977
2.4082,0.47403
2.48663,0.49541
2.94492,0.55864
1.51761,0.28635
3.58975,0.60042
1.53783,0.32488
3.28076,0.69556
2.73369,0.52902
3.64588,0.67107
2.11144,0.37159
2.11488,0.37395
3.06445,0.64821
2.51086,0.52567
1.91769,0.28691
2.98546,0.53123
1.69025,0.28058
1.81404,0.30712
4.738,1.19072
4.2532,1.09316
3.81458,0.72038
2.47896,0.58439
5.61043,1.23991
6.09756,1.34903
3.41905,0.6878
3.36681,0.69325
2.88512,0.60853
2.2736,0.35215
1.75944,0.2622
2.58323,0.39455
4.40455,1.03139
3.39394,0.68554
4.36999,0.80106
5.06028,1.01697
3.52429,0.73964
3.11544,0.7193
3.00183,0.62341
3.48559,0.77558
1.82242,0.3307
3.14828,0.60062
3.14044,0.64931
2.10487,0.36554
2.19582,0.48057
3.50309,0.77105
3.29761,0.82386
3.02722,0.62891
1.58788,0.36251
4.54847,1.02636
3.11195,0.642
3.35348,0.69611
4.09829,1.00897
3.26155,0.64823
3.81281,0.86219
3.15887,0.72569
3.25594,0.59295
2.73794,0.58823
1.86422,0.37788
3.65077,0.622
2.39825,0.51831
2.41005,0.47912
5.38021,0.97551
3.60445,0.74742
2.96754,0.59678
3.17747,0.62887
3.91173,0.86493
2.32521,0.53276
4.94959,0.89558
3.37884,0.61928
2.62522,0.44166
2.82043,0.50737
3.25827,0.62364
3.98154,0.84811
2.7762,0.58935
2.99935,0.60934
4.0176,0.87527
2.26482,0.4656
2.02374,0.45339
4.28038,0.8423
2.70553,0.54429
1.95831,0.32991
3.10645,0.6192
2.89445,0.57645
3.98413,0.80908
3.06915,0.70893
2.18074,0.48232
4.94738,1.03744
3.74045,0.77774
4.66163,1.12585
3.33584,0.59603
2.94049,0.61858
4.19339,0.94437
3.5877,0.63634
2.13382,0.39942
3.1264,0.57162
2.6616,0.49064
2.98473,0.61324
3.90811,0.85182
2.70577,0.69067
2.45546,0.44175
3.52412,0.62537
3.43103,0.78094
2.09734,0.33395
4.99788,1.28561
3.25486,0.68831
3.22844,0.69428
3.83232,0.75989
3.18062,0.78942
3.78544,0.79669
3.75411,0.75398
4.31798,0.85551
4.3921,1.01568
4.35224,0.98921
2.45488,0.41717
3.9,0.9131
2.11376,0.36003
2.57643,0.46088
2.63769,0.58722
4.28861,0.96862
3.50063,0.74359
2.99821,0.71975
3.59194,0.61811
1.71687,0.37311
2.81262,0.52452
2.16133,0.47635
2.9082,0.57484
2.55348,0.55072
5.02469,0.91436
2.70463,0.69923
3.4285,0.77318
4.5946,0.9705
3.27804,0.8429
1.82659,0.38172
5.72866,1.33193
3.00032,0.50768
4.01244,0.79587
1.84712,0.31657
4.21574,0.83253
1.94345,0.34858
3.10387,0.61088
2.43674,0.57298
4.83092,1.03543
2.39227,0.49557
2.28703,0.59774
4.68802,0.9693
3.53965,0.63913
3.20273,0.74652
3.07426,0.64698
4.83514,0.94171
2.48048,0.5778
3.64221,0.74606
3.70157,0.74495
1.87883,0.36207
2.09146,0.41993
3.37078,0.8045
2.07033,0.35061
3.10321,0.64508
3.70036,0.73829
2.42027,0.53662
2.99315,0.65523
3.31159,0.67159
