param1,param2
2.87866,0.7403
3.03569,0.70425
4.05257,0.82246
3.23711,0.72556
2.71526,0.68589
4.75321,1.05237
5.25346,0.98551
4.684,0.92593
2.14244,0.58909
3.33871,0.90405
2.04779,0.37767
3.34801,0.79938
1.85584,0.338
3.03377,0.57497
3.93827,0.83776
3.95727,0.82194
5.06436,1.0522
5.70218,1.14998
2.91383,0.60232
2.43983,0.46
4.64065,1.10383
3.07687,0.85717
2.34582,0.37442
5.1427,1.23001
2.29024,0.42063
4.6999,1.11785
4.04754,0.97725
3.26098,0.73677
3.53469,0.83304
4.59141,0.81279
4.34826,1.02056
1.81332,0.36464
2.38322,0.5619
3.65161,0.84013
3.20597,0.63872
3.80244,0.73486
3.46604,0.77698
1.92857,0.41582
2.34204,0.59857
3.27788,0.85606
3.23039,0.84733
3.1497,0.57939
3.12249,0.67342
3.62094,0.78229
3.02697,0.61023
2.99432,0.57616
2.87971,0.6661
2.14052,0.45753
2.86319,0.70932
4.41452,0.78076
3.49304,0.87993
2.84021,0.57897
3.76564,0.92175
4.23079,0.92582
2.3578,0.43491
2.74086,0.52489
3.12612,0.66096
4.01221,0.82989
3.19293,0.75982
3.22546,0.69194
3.38708,0.69677
4.07882,0.84639
3.45007,0.74375
2.60739,0.56627
2.34504,0.53905
5.30122,1.02739
2.98368,0.60008
2.83522,0.61566
5.2174,1.16864
5.22642,1.23012
2.33292,0.4182
4.59322,1.22202
1.57925,0.2488
3.49542,0.88188
2.26088,0.42908
3.03763,0.64006
2.80482,0.60578
3.29022,0.72586
2.56828,0.49525
3.98856,0.84384
2.25234,0.52216
3.61811,0.6022
5.40778,1.23463
1.94774,0.38638
4.31489,0.87978
5.06396,0.99367
3.50359,0.83
2.11856,0.42032
2.99282,0.59865
2.20189,0.4872
3.26899,0.60069
2.75879,0.5583
5.03116,1.10255
2.68111,0.53428
2.4056,0.49182
4.23347,0.77548
4.11376,0.93484
3.3341,0.63361
3.62164,0.77713
4.47729,0.99206
2.45348,0.61028
3.5356,0.77496
2.67209,0.5757
2.87393,0.52074
2.70762,0.53373
4.84445,0.99909
3.05747,0.71643
3.63299,0.78371
2.99316,0.57399
3.49469,0.81941
2.9346,0.6314
5.0461,0.97086
2.87312,0.59471
3.22102,0.72455
3.18408,0.55781
2.28307,0.51807
2.66653,0.60867
3.37564,0.74019
4.69852,0.91695
2.06195,0.5161
3.82266,0.92553
3.88889,0.69553
3.4113,0.7906
2.9613,0.73308
2.13351,0.39319
4.71084,1.01233
3.75045,0.76986
4.87719,0.98881
4.54657,0.82814
3.02055,0.66459
3.35333,0.73702
3.90408,0.8963
4.31623,1.12955
2.39147,0.40456
2.56235,0.43252
3.0056,0.54551
4.91048,1.0705
2.63639,0.51794
4.5092,0.92446
1.97255,0.42763
3.25351,0.65895
2.87365,0.61159
4.29809,1.02718
3.32146,0.72472
2.99139,0.61664
2.94021,0.56002
4.67246,0.96034
2.62224,0.62242
1.98754,0.42621
4.1588,0.84179
3.06647,0.61884
2.26606,0.51225
4.02766,0.88876
3.05514,0.7022
4.2656,0.91438
2.57937,0.64091
3.74965,0.81878
3.3042,0.68166
4.34379,0.94736
